timestamp,open,high,low,close,volume
2026-03-22 17:15:00,68823.99,68848.32,68759.04,68810.33,58.56919
2026-03-22 17:30:00,68810.33,68824.99,68665.34,68671.02,94.05778
2026-03-22 17:45:00,68671.02,68741.16,68671.01,68673.02,61.16858
2026-03-22 18:00:00,68672.85,68720.92,68587.69,68720.91,54.00703
2026-03-22 18:15:00,68720.91,68730.91,68662.77,68694.05,39.73435
2026-03-22 18:30:00,68694.04,68743.18,68344.57,68470.01,190.55816
2026-03-22 18:45:00,68470.01,68619.51,68438.31,68618.58,55.71764
2026-03-22 19:00:00,68618.57,68626.07,68281.37,68332.16,150.07873
2026-03-22 19:15:00,68332.15,68398.75,68275.0,68287.44,91.52015
2026-03-22 19:30:00,68287.44,68424.09,68224.63,68390.24,84.07995
2026-03-22 19:45:00,68390.24,68404.15,68145.01,68199.93,147.31422
2026-03-22 20:00:00,68199.93,68369.3,68199.93,68335.88,86.32667
2026-03-22 20:15:00,68335.88,68498.4,68274.67,68324.0,75.62032
2026-03-22 20:30:00,68324.23,68370.22,68194.0,68363.62,64.59928
2026-03-22 20:45:00,68363.62,68363.62,68080.0,68176.46,92.98618
2026-03-22 21:00:00,68176.47,68228.71,67552.03,67780.83,839.82399
2026-03-22 21:15:00,67780.83,67865.3,67360.66,67810.33,472.52311
2026-03-22 21:30:00,67810.33,67984.15,67680.0,67874.82,127.18863
2026-03-22 21:45:00,67874.82,67904.8,67761.11,67899.97,95.9378
2026-03-22 22:00:00,67899.97,68135.14,67571.67,67912.81,318.29944
2026-03-22 22:15:00,67912.81,68383.18,67864.0,68256.0,291.88966
2026-03-22 22:30:00,68256.0,68335.6,68099.82,68135.8,154.91418
2026-03-22 22:45:00,68135.8,68396.94,68135.79,68339.37,91.45772
2026-03-22 23:00:00,68339.38,68474.0,68200.01,68327.15,115.75336
2026-03-22 23:15:00,68327.15,68340.6,68103.06,68103.9,132.27832
2026-03-22 23:30:00,68103.9,68161.47,67993.94,68126.67,77.75528
2026-03-22 23:45:00,68126.67,68145.6,67839.99,67859.0,183.48931
2026-03-23 00:00:00,67859.0,68123.86,67779.33,67957.48,305.76761
2026-03-23 00:15:00,67957.48,68161.41,67801.54,67994.06,170.63
2026-03-23 00:30:00,67994.06,67999.94,67445.18,67689.52,230.4121
2026-03-23 00:45:00,67689.52,67889.97,67619.89,67669.99,116.88247
2026-03-23 01:00:00,67670.0,67942.76,67536.01,67845.76,191.80043
2026-03-23 01:15:00,67845.76,68123.21,67845.76,68091.54,234.30982
2026-03-23 01:30:00,68091.54,68157.31,67980.59,68044.0,102.51879
2026-03-23 01:45:00,68044.0,68133.28,67903.58,67905.0,99.58882
2026-03-23 02:00:00,67905.0,68082.83,67842.33,67847.2,159.20722
2026-03-23 02:15:00,67847.2,68317.38,67801.67,68263.65,152.54856
2026-03-23 02:30:00,68264.05,68400.0,68200.0,68240.69,204.9584
2026-03-23 02:45:00,68240.7,68327.06,68169.3,68320.72,111.19089
2026-03-23 03:00:00,68320.72,68585.12,68239.09,68244.8,134.21204
2026-03-23 03:15:00,68244.8,68280.57,68175.98,68204.2,104.48712
2026-03-23 03:30:00,68204.2,68231.35,68107.0,68206.72,106.3376
2026-03-23 03:45:00,68206.72,68235.29,68059.88,68074.6,70.76371
2026-03-23 04:00:00,68074.6,68224.0,68057.56,68168.19,98.43004
2026-03-23 04:15:00,68168.2,68230.7,68119.68,68230.69,78.36773
2026-03-23 04:30:00,68230.7,68375.99,68220.43,68266.26,88.3313
2026-03-23 04:45:00,68266.27,68550.0,68266.26,68541.0,221.48242
2026-03-23 05:00:00,68541.0,68800.0,68541.0,68764.83,357.88041
2026-03-23 05:15:00,68764.83,68915.4,68679.55,68694.33,200.3298
2026-03-23 05:30:00,68694.33,68844.44,68592.51,68621.13,381.73747
2026-03-23 05:45:00,68621.13,68902.78,68568.22,68899.92,222.60185
2026-03-23 06:00:00,68899.92,68904.42,68502.83,68610.8,234.9596
2026-03-23 06:15:00,68610.8,68694.05,68506.77,68562.0,278.07133
2026-03-23 06:30:00,68562.0,68572.36,67706.42,67818.26,421.29763
2026-03-23 06:45:00,67818.27,67947.49,67698.86,67874.19,284.55361
2026-03-23 07:00:00,67874.2,67998.14,67502.48,67943.45,416.14889
2026-03-23 07:15:00,67943.46,67999.99,67650.01,67810.17,231.7413
2026-03-23 07:30:00,67810.18,68339.75,67777.04,68330.25,462.86114
2026-03-23 07:45:00,68330.24,68464.42,68281.99,68333.16,835.60676
2026-03-23 08:00:00,68333.16,68678.0,68333.16,68650.93,204.61941
2026-03-23 08:15:00,68651.16,68696.91,68446.88,68469.71,187.12871
2026-03-23 08:30:00,68469.71,68654.26,68406.81,68545.52,401.04421
2026-03-23 08:45:00,68545.52,68572.64,68328.55,68434.26,445.63885
2026-03-23 09:00:00,68434.27,68471.11,68216.85,68283.02,83.43692
2026-03-23 09:15:00,68283.02,68354.69,68145.46,68256.73,83.108
2026-03-23 09:30:00,68256.73,68256.74,67916.14,68145.5,157.81065
2026-03-23 09:45:00,68145.5,68334.01,68140.25,68334.01,57.96028
2026-03-23 10:00:00,68334.01,68714.28,68301.21,68602.78,246.59942
2026-03-23 10:15:00,68602.79,68627.66,68410.0,68462.79,84.57144
2026-03-23 10:30:00,68462.78,68485.44,68299.82,68418.68,67.64369
2026-03-23 10:45:00,68418.69,68579.99,68372.99,68551.02,96.04054
2026-03-23 11:00:00,68551.02,71499.0,68544.15,70963.07,3836.10868
2026-03-23 11:15:00,70963.19,71265.23,70289.58,70702.57,1402.848
2026-03-23 11:30:00,70702.58,71208.99,70389.54,70669.98,915.40276
2026-03-23 11:45:00,70670.0,70700.8,70053.43,70122.15,895.99628
2026-03-23 12:00:00,70122.15,70276.58,69671.95,69992.78,756.46998
2026-03-23 12:15:00,69992.77,70507.38,69967.88,70350.93,364.03399
2026-03-23 12:30:00,70350.93,70796.41,70171.99,70719.04,470.18576
2026-03-23 12:45:00,70719.04,70877.35,70589.0,70752.15,324.9765
2026-03-23 13:00:00,70752.14,70922.34,70600.0,70749.76,283.15629
2026-03-23 13:15:00,70749.77,70914.28,70749.77,70815.73,144.53058
2026-03-23 13:30:00,70815.73,71417.76,70660.0,71219.99,631.89055
2026-03-23 13:45:00,71219.99,71587.98,71024.65,71481.13,652.94442
2026-03-23 14:00:00,71481.13,71817.09,71391.92,71524.82,689.72259
2026-03-23 14:15:00,71524.82,71734.81,71288.71,71353.19,406.99711
2026-03-23 14:30:00,71353.19,71530.55,71221.76,71385.8,298.66654
2026-03-23 14:45:00,71385.07,71518.54,71127.14,71446.46,267.79103
2026-03-23 15:00:00,71446.46,71660.01,71366.25,71371.26,215.86217
2026-03-23 15:15:00,71371.26,71391.38,70874.53,70900.13,452.60194
2026-03-23 15:30:00,70900.13,70951.22,70582.0,70660.56,346.62595
2026-03-23 15:45:00,70660.56,70853.13,70103.21,70131.48,1036.61923
2026-03-23 16:00:00,70131.48,70549.09,70131.47,70525.19,426.53105
2026-03-23 16:15:00,70525.19,70558.0,70214.75,70214.75,273.94273
2026-03-23 16:30:00,70214.75,70514.0,70147.99,70464.67,288.45022
2026-03-23 16:45:00,70464.67,70753.43,70433.92,70561.54,378.94518
2026-03-23 17:00:00,70561.54,70733.82,70473.88,70629.53,179.98021
2026-03-23 17:15:00,70629.53,70660.92,70363.63,70535.68,99.36017
2026-03-23 17:30:00,70534.5,71078.89,70522.73,70886.86,273.33501
2026-03-23 17:45:00,70886.86,71119.09,70871.23,71085.16,121.02868
2026-03-23 18:00:00,71085.16,71166.27,70899.73,70973.69,171.30258
2026-03-23 18:15:00,70973.69,71042.88,70879.85,70882.7,138.93053
2026-03-23 18:30:00,70882.7,71157.77,70882.7,71046.83,147.10759
2026-03-23 18:45:00,71046.83,71195.21,70980.0,71076.22,136.54972
2026-03-23 19:00:00,71076.22,71246.01,70874.52,70935.03,301.70626
2026-03-23 19:15:00,70935.03,71085.85,70824.0,71031.95,82.02505
2026-03-23 19:30:00,71031.95,71066.93,70855.67,70904.35,64.55106
2026-03-23 19:45:00,70904.34,70996.0,70649.4,70679.05,167.57583
2026-03-23 20:00:00,70679.04,70798.43,70559.03,70795.16,153.14678
2026-03-23 20:15:00,70795.17,70830.25,70746.06,70811.17,86.07785
2026-03-23 20:30:00,70811.17,70983.33,70794.56,70949.28,80.09321
2026-03-23 20:45:00,70949.28,70958.01,70874.02,70915.59,74.72725
2026-03-23 21:00:00,70915.59,70987.24,70827.66,70827.66,67.33273
2026-03-23 21:15:00,70827.67,70919.68,70827.66,70894.08,30.39105
2026-03-23 21:30:00,70894.08,70998.0,70874.32,70936.0,74.41394
2026-03-23 21:45:00,70936.0,70973.44,70827.66,70851.35,50.41086
2026-03-23 22:00:00,70851.36,70896.76,70568.18,70727.6,96.77852
2026-03-23 22:15:00,70726.4,70726.41,70608.19,70636.01,47.65827
2026-03-23 22:30:00,70636.01,70712.45,70520.22,70712.45,76.78004
2026-03-23 22:45:00,70712.44,70797.89,70678.78,70780.22,58.76617
2026-03-23 23:00:00,70780.22,70810.11,70549.3,70552.81,79.15743
2026-03-23 23:15:00,70552.81,70710.0,70404.39,70707.2,88.11442
2026-03-23 23:30:00,70707.2,70800.0,70621.72,70767.17,44.89372
2026-03-23 23:45:00,70767.18,70998.0,70730.0,70906.45,155.97775
2026-03-24 00:00:00,70906.45,71099.96,70773.86,70786.55,228.21799
2026-03-24 00:15:00,70786.55,70823.01,70654.01,70720.55,144.45054
2026-03-24 00:30:00,70720.56,70734.0,70423.36,70592.21,287.93802
2026-03-24 00:45:00,70592.2,70817.84,70582.4,70679.2,75.22315
2026-03-24 01:00:00,70679.2,70712.13,70508.0,70565.48,101.82442
2026-03-24 01:15:00,70565.48,70877.4,70505.42,70828.15,73.66674
2026-03-24 01:30:00,70828.15,70891.53,70278.46,70392.31,373.54057
2026-03-24 01:45:00,70392.31,70577.12,70365.02,70516.57,181.27198
2026-03-24 02:00:00,70516.57,70698.0,70428.81,70466.0,95.57887
2026-03-24 02:15:00,70466.0,70627.19,70418.26,70559.73,124.38212
2026-03-24 02:30:00,70559.73,70644.38,70369.46,70531.31,153.73321
2026-03-24 02:45:00,70531.31,70595.74,70430.62,70453.37,58.29378
2026-03-24 03:00:00,70453.38,70543.75,70404.54,70503.1,149.88083
2026-03-24 03:15:00,70503.1,70583.36,70475.99,70541.65,116.92605
2026-03-24 03:30:00,70541.64,70555.19,70433.03,70489.98,55.8973
2026-03-24 03:45:00,70489.98,70570.24,70453.27,70542.9,58.27114
2026-03-24 04:00:00,70542.9,70741.64,70520.32,70636.56,102.09919
2026-03-24 04:15:00,70636.56,70660.91,70532.31,70532.32,106.53177
2026-03-24 04:30:00,70532.32,70532.32,70302.33,70340.32,132.39749
2026-03-24 04:45:00,70340.32,70430.54,70247.91,70372.44,133.88797
2026-03-24 05:00:00,70372.45,70374.38,70150.39,70161.04,261.13657
2026-03-24 05:15:00,70161.04,70341.77,70119.06,70181.25,152.91268
2026-03-24 05:30:00,70181.26,70367.82,70152.0,70326.12,70.55402
2026-03-24 05:45:00,70326.12,70373.74,70250.8,70283.85,157.09031
2026-03-24 06:00:00,70283.84,70404.26,70253.23,70364.14,176.49157
2026-03-24 06:15:00,70364.14,70456.09,70319.39,70378.56,369.31891
2026-03-24 06:30:00,70378.56,70517.73,70378.56,70470.01,180.51216
2026-03-24 06:45:00,70470.01,70572.83,70432.03,70541.38,123.73484
2026-03-24 07:00:00,70541.39,70913.83,70488.0,70835.04,342.3301
2026-03-24 07:15:00,70835.04,71030.0,70789.13,70929.92,563.99555
2026-03-24 07:30:00,70929.92,70968.0,70819.93,70902.71,358.16728
2026-03-24 07:45:00,70902.7,71400.0,70828.74,71291.7,458.18409
2026-03-24 08:00:00,71291.7,71349.1,71086.0,71132.08,261.27138
2026-03-24 08:15:00,71132.08,71132.08,70860.36,70914.41,133.21831
2026-03-24 08:30:00,70914.4,71080.24,70850.11,71068.93,193.42226
2026-03-24 08:45:00,71068.93,71095.87,70888.0,70964.15,137.36436
2026-03-24 09:00:00,70964.16,71041.4,70867.15,70876.04,94.35629
2026-03-24 09:15:00,70876.04,71041.4,70851.77,71014.7,105.06045
2026-03-24 09:30:00,71014.7,71243.14,70977.9,71242.7,102.71249
2026-03-24 09:45:00,71242.7,71368.61,71159.35,71316.97,209.37524
2026-03-24 10:00:00,71316.98,71328.59,71218.35,71264.83,163.51964
2026-03-24 10:15:00,71264.83,71264.83,71112.13,71114.64,169.14423
2026-03-24 10:30:00,71114.65,71272.54,71078.09,71244.13,186.70072
2026-03-24 10:45:00,71244.35,71289.17,71142.22,71272.87,161.45087
2026-03-24 11:00:00,71272.87,71272.87,70984.18,71119.61,166.02422
2026-03-24 11:15:00,71119.61,71124.6,70964.94,71067.21,115.69431
2026-03-24 11:30:00,71067.2,71324.95,71036.16,71244.0,157.46415
2026-03-24 11:45:00,71244.0,71327.26,71028.0,71157.77,121.1496
2026-03-24 12:00:00,71157.77,71177.66,70976.71,71074.01,123.84727
2026-03-24 12:15:00,71074.01,71112.23,70992.89,71085.9,59.96753
2026-03-24 12:30:00,71085.89,71085.9,70860.18,70900.0,95.72705
2026-03-24 12:45:00,70900.01,71027.51,70872.32,70956.48,181.27625
2026-03-24 13:00:00,70956.48,71059.59,70649.6,70829.23,295.38531
2026-03-24 13:15:00,70829.23,70861.32,70568.18,70598.69,195.15947
2026-03-24 13:30:00,70598.7,70781.55,70251.3,70321.51,581.85439
2026-03-24 13:45:00,70321.52,70442.0,69968.02,70100.46,657.22438
2026-03-24 14:00:00,70100.46,70462.91,69747.22,69858.64,417.9106
2026-03-24 14:15:00,69858.64,70089.41,69788.25,70000.41,373.0872
2026-03-24 14:30:00,70000.41,70131.96,69768.11,69846.28,284.85396
2026-03-24 14:45:00,69846.28,70060.6,69507.34,69869.93,897.17013
2026-03-24 15:00:00,69869.93,70055.91,69856.21,69966.0,416.55691
2026-03-24 15:15:00,69966.0,70255.37,69916.0,70029.61,455.82561
2026-03-24 15:30:00,70029.61,70209.58,69770.85,70058.12,359.13373
2026-03-24 15:45:00,70058.12,70193.19,69861.14,69873.04,188.15552
2026-03-24 16:00:00,69873.04,69940.43,69796.0,69915.27,161.02671
2026-03-24 16:15:00,69915.27,70001.92,69655.26,69798.32,190.31641
2026-03-24 16:30:00,69798.32,69855.85,69340.08,69564.81,365.29919
2026-03-24 16:45:00,69565.36,69619.09,69420.15,69476.87,173.11897
2026-03-24 17:00:00,69476.88,69512.73,69114.99,69237.43,379.67167
2026-03-24 17:15:00,69237.42,69288.54,69102.0,69177.17,233.00043
2026-03-24 17:30:00,69177.16,69330.0,68923.87,68946.27,362.3775
2026-03-24 17:45:00,68946.28,69260.0,68923.07,69238.43,319.19337
2026-03-24 18:00:00,69238.44,69385.66,69168.64,69366.35,235.22358
2026-03-24 18:15:00,69365.86,69496.1,69272.21,69408.35,208.41376
2026-03-24 18:30:00,69408.34,69746.4,69374.91,69530.83,258.42336
2026-03-24 18:45:00,69530.84,69569.36,69423.73,69430.24,106.00513
2026-03-24 19:00:00,69430.25,69644.85,69430.24,69640.8,214.70337
2026-03-24 19:15:00,69640.8,69700.0,69527.85,69537.72,105.34053
2026-03-24 19:30:00,69537.72,69540.0,69371.55,69445.56,115.79905
2026-03-24 19:45:00,69445.55,69445.55,69277.04,69377.33,111.58306
2026-03-24 20:00:00,69377.33,69415.54,69296.15,69415.54,66.05058
2026-03-24 20:15:00,69415.54,70295.54,69415.54,70012.33,493.76024
2026-03-24 20:30:00,70012.33,70215.11,69963.52,70059.59,257.61419
2026-03-24 20:45:00,70059.59,70247.29,69912.44,70093.19,201.02653
2026-03-24 21:00:00,70093.19,70231.28,69935.25,69992.84,170.48995
2026-03-24 21:15:00,69993.75,70107.42,69901.39,70059.91,125.37998
2026-03-24 21:30:00,70059.91,70400.0,70034.55,70275.75,237.67406
2026-03-24 21:45:00,70275.76,70391.4,70204.5,70332.93,153.10864
2026-03-24 22:00:00,70332.93,70586.86,70219.58,70543.52,176.62076
2026-03-24 22:15:00,70543.51,70543.51,70200.0,70238.88,271.17629
2026-03-24 22:30:00,70238.88,70330.01,70140.5,70288.01,119.75517
2026-03-24 22:45:00,70288.01,70391.65,70245.83,70316.96,119.36281
2026-03-24 23:00:00,70316.96,70581.77,70270.0,70536.45,164.8331
2026-03-24 23:15:00,70536.46,70758.37,70506.84,70748.6,257.32757
2026-03-24 23:30:00,70748.6,70832.54,70665.42,70665.43,254.54411
2026-03-24 23:45:00,70665.43,70694.26,70541.19,70556.74,64.69733
2026-03-25 00:00:00,70556.74,70753.65,70528.17,70726.0,130.0744
2026-03-25 00:15:00,70726.0,70730.54,70570.91,70668.99,63.02635
2026-03-25 00:30:00,70669.0,71100.28,70476.9,70923.89,432.78254
2026-03-25 00:45:00,70923.9,70995.3,70791.05,70840.75,158.44754
2026-03-25 01:00:00,70840.75,70977.35,70709.99,70803.63,299.52469
2026-03-25 01:15:00,70803.63,70841.88,70691.5,70763.47,175.8075
2026-03-25 01:30:00,70763.47,70810.53,70629.72,70738.5,105.36619
2026-03-25 01:45:00,70738.5,70820.05,70677.18,70677.18,43.49359
2026-03-25 02:00:00,70677.19,70705.73,70550.58,70609.08,138.3394
2026-03-25 02:15:00,70609.08,70671.36,70533.33,70595.04,218.24419
2026-03-25 02:30:00,70595.05,70781.39,70518.81,70695.96,129.24897
2026-03-25 02:45:00,70695.96,70740.81,70490.77,70531.09,97.0316
2026-03-25 03:00:00,70531.1,70573.92,70426.69,70494.0,181.87577
2026-03-25 03:15:00,70494.0,70550.01,70408.0,70530.14,183.85803
2026-03-25 03:30:00,70530.15,70808.37,70530.15,70743.9,102.71378
2026-03-25 03:45:00,70743.91,70805.43,70716.7,70716.7,44.70538
2026-03-25 04:00:00,70716.7,70900.0,70703.83,70850.39,79.8152
2026-03-25 04:15:00,70850.38,70948.85,70783.92,70865.74,262.68796
2026-03-25 04:30:00,70865.74,70886.54,70726.2,70769.2,193.5323
2026-03-25 04:45:00,70769.21,70977.49,70732.67,70968.64,87.42475
2026-03-25 05:00:00,70968.64,71345.0,70940.0,71245.33,505.86814
2026-03-25 05:15:00,71245.33,71250.87,71088.88,71198.74,126.15791
2026-03-25 05:30:00,71198.74,71250.0,71112.6,71220.93,107.58574
2026-03-25 05:45:00,71220.93,71244.09,71076.42,71117.66,110.57993
2026-03-25 06:00:00,71117.65,71164.17,71006.85,71076.02,146.65779
2026-03-25 06:15:00,71076.02,71260.0,71076.01,71234.41,285.53353
2026-03-25 06:30:00,71234.42,71250.0,71162.97,71201.0,222.74842
2026-03-25 06:45:00,71201.01,71229.34,70984.67,70991.83,279.81904
2026-03-25 07:00:00,70991.82,71150.32,70958.73,71142.98,99.36644
2026-03-25 07:15:00,71142.98,71150.0,71048.92,71069.56,55.44074
2026-03-25 07:30:00,71069.57,71270.11,71053.53,71056.76,147.02112
2026-03-25 07:45:00,71056.75,71084.89,70891.31,70926.88,168.89644
2026-03-25 08:00:00,70926.88,71010.92,70800.0,70811.41,212.93358
2026-03-25 08:15:00,70811.41,71250.0,70811.41,71192.19,170.02552
2026-03-25 08:30:00,71192.18,71503.94,71187.19,71478.32,635.51621
2026-03-25 08:45:00,71478.32,71478.33,71223.95,71248.39,132.35607
2026-03-25 09:00:00,71248.4,71385.72,71225.83,71334.03,208.92965
